date,fi_bonds,equity,high_yield,rates_credit_idx,fx_hedge_residual,futures_overlay,irs_hedge,asset_pnl,liability_pnl,surplus_pnl
2021-01-01,4103.846295973709,1069043850.1903458,8595361.169880714,-13645457.008706883,71144971.17000005,0.0,0.0,1135142829.3678155,6861.6312084198,1135135967.736607
2021-01-08,-3048.7580614673743,1242851880.7790234,8940667.42542337,-10234525.921620067,-1.9994999957809592,0.0,0.0,1241554971.5252652,-4989.585399627686,1241559961.1106648
2021-01-15,3025.962058160015,1067136557.005371,8473655.258200454,-9969003.58293883,70317270.70500004,0.0,0.0,1135961505.3476908,4812.225241661072,1135956693.1224492
2021-01-22,2422.579972703858,1339713723.9947107,9292730.507034844,-11653647.447622078,68633974.89000003,0.0,0.0,1405989204.5240963,4400.5347146987915,1405984803.9893816
2021-01-29,1364.5128501279642,1255525641.9215698,9421493.21999836,-12016906.43341721,62472728.14500004,0.0,0.0,1315404321.366001,2531.53279876709,1315401789.8332021
2021-02-05,-2569.705990153567,1369411052.837793,9999331.638799801,-10881837.449659888,-1.0229999928752387,0.0,0.0,1368525976.297943,-4745.608345031738,1368530721.9062881
2021-02-12,158.6438523008908,1378885188.8944542,9419927.173429003,-10655519.895330925,65239385.28450005,0.0,0.0,1442889140.1009047,242.76175498962402,1442888897.3391497
2021-02-19,-1146.6726698890673,1504195380.8853176,9439549.629590228,-5486630.869388027,62449475.331750035,0.0,0.0,1570596628.3045998,-2096.5308780670166,1570598724.8354778
2021-02-26,-1819.415402802346,2054110712.660384,14338270.871790564,-9895718.582508022,394.32000000645286,0.0,0.0,2058551839.8542635,-3304.8687353134155,2058555144.7229989
2021-03-05,-2731.382390294677,1955831673.5733876,15916083.614678863,-3792320.7894592173,7.626000006452651,0.0,0.0,1967952712.642217,-4915.603511810303,1967957628.2457287
2021-03-12,-1556.040997000632,3131992808.441866,33574481.42326191,-11028204.050841346,-38.432249993547366,0.0,0.0,3154537491.3410397,-2775.0447092056274,3154540266.385749
2021-03-19,-2046.4835732642794,4170919140.2056174,58148400.34866377,-11224774.71165094,23.34300000645267,0.0,0.0,4217840742.702057,-3531.2885875701904,4217844273.9906445
2021-03-26,-1644.7227566855513,3368015644.6349587,48282289.899311006,-2517682.13032947,8.370000006452662,0.0,0.0,3413778616.051183,-2929.108332633972,3413781545.159516
2021-04-02,-153.36452411340107,3738012455.079606,49233504.68636147,-2544393.8785837563,249.33300000645278,0.0,0.0,3784701661.8558598,219.71736335754395,3784701442.1384964
2021-04-09,-745.2897387299272,2979647723.8264904,38891792.50285621,3126053.942906268,3.603750006452639,0.0,0.0,3021664828.5862646,-916.9588537216187,3021665745.5451183
2021-04-16,-2776.9044388549178,2901185903.829969,34218208.36408125,-1961822.7561074006,6.277500006452643,0.0,0.0,2933439518.811004,-4958.477411270142,2933444477.2884154
2021-04-23,-2765.9392172276894,2980891230.7978144,36932129.283003174,559737.1831003469,3.4410000064526405,0.0,0.0,3018380334.765701,-4928.615396499634,3018385263.3810973
2021-04-30,-3598.337997655165,2892801732.498273,35734529.21361858,-2365445.138269611,-4.719749993547363,0.0,0.0,2926167213.515875,-6132.521806716919,2926173346.0376816
2021-05-07,-2164.3770541933277,2698273903.832776,35902477.31699425,-4304465.508546474,-0.6044999935473611,0.0,0.0,2729869750.65967,-3518.510703086853,2729873269.170373
2021-05-14,-3331.4783733243034,2740347641.723801,37244990.71561899,-2634848.3440227644,-1.4647499935473638,0.0,0.0,2774954451.152274,-5383.9519329071045,2774959835.104207
2021-05-21,-3620.9918709058584,2442223001.7017717,32357330.9766637,-5335215.352457169,2.3715000064526386,0.0,0.0,2469241498.7056074,-6388.3116064071655,2469247887.017214
